species	orthogroup	tpm
Atriplex_centralasiatica	159717at3193	7.260324691767796
Atriplex_centralasiatica	434678at3193	36.37198561144966
Atriplex_centralasiatica	419660at3193	0.9209285316172946
Atriplex_centralasiatica	581641at3193	18.706322915825833
Atriplex_centralasiatica	350851at3193	21.25480787230802
Atriplex_centralasiatica	542760at3193	30.61351102080312
Atriplex_centralasiatica	248721at3193	3.273857618124026
Atriplex_centralasiatica	629054at3193	10.070134994766132
Atriplex_centralasiatica	646410at3193	133.45810980112435
Atriplex_centralasiatica	294374at3193	1.8946693744828096
Atriplex_centralasiatica	521492at3193	4.913107010117329
Atriplex_centralasiatica	60532at3193	10.674058043742779
Atriplex_centralasiatica	414550at3193	305.5168653524563
Atriplex_lentiformis	350851at3193	49.99409447317803
Atriplex_lentiformis	454128at3193	27.54282513363866
Atriplex_lentiformis	662669at3193	67.42179668892784
Atriplex_lentiformis	538786at3193	6.197764007806268
Atriplex_lentiformis	646410at3193	6.830474529829594
Atriplex_lentiformis	673472at3193	5.936260776418158
Atriplex_lentiformis	580017at3193	4.688082816416016
Atriplex_lentiformis	615013at3193	11.456054783002896
Atriplex_lentiformis	659139at3193	453.6724847348301
Atriplex_lentiformis	531730at3193	12.097987172541638
Atriplex_lentiformis	629054at3193	14.971936978487891
Atriplex_lentiformis	265326at3193	80.49768154206001
Atriplex_lentiformis	249892at3193	7.873865551872748
Atriplex_lentiformis	400733at3193	8.22060777045236
Atriplex_lentiformis	603586at3193	20.550479705773775
Atriplex_lentiformis	170431at3193	22.797541423696632
Atriplex_lentiformis	718560at3193	34.95340937646738
Atriplex_lentiformis	608120at3193	22.889760098850783
Atriplex_lentiformis	657636at3193	21.82761794619296
Atriplex_lentiformis	216901at3193	22.920680478167178
Atriplex_lentiformis	519562at3193	81.14266980534407
Atriplex_lentiformis	673750at3193	23.557712620457533
Atriplex_lentiformis	248721at3193	3.8332590947606215
Atriplex_lentiformis	94385at3193	20.115062902300835
Atriplex_lentiformis	620971at3193	3.0041408767521176
Atriplex_lentiformis	719913at3193	11.588271048243517
Atriplex_lentiformis	619620at3193	269.1519567979539
Atriplex_lentiformis	607225at3193	32.01705826700014
Atriplex_lentiformis	581641at3193	2.0338195931987553
Atriplex_lentiformis	679178at3193	420.1645578861711
Atriplex_lentiformis	552885at3193	20.695317272045298
Atriplex_lentiformis	608131at3193	80.75969107205681
Atriplex_lentiformis	650409at3193	46.90693870669401
Atriplex_lentiformis	649854at3193	25.568441380681413
Atriplex_lentiformis	669896at3193	215.26551094954397
Atriplex_lentiformis	226573at3193	39.279369345855514
Atriplex_lentiformis	584753at3193	247.89103165162987
Atriplex_lentiformis	611513at3193	430.82937643635137
Atriplex_lentiformis	414550at3193	316.9411208302894
Atriplex_lentiformis	640011at3193	14.593135208722334
